UDALERRIA HAUTESKUNDE-EMAITZEN ZERRENDA;;;;;;;;;;;;;EAJ-PNV;EAJ-PNV;EAJ-PNV;PP;PP;PP;PH;PH;PH;PCTE / ELAK;PCTE / ELAK;PCTE / ELAK;PSE-EE/PSOE;PSE-EE/PSOE;PSE-EE/PSOE;PUM+J;PUM+J;PUM+J;O.E.;O.E.;O.E.;EH BILDU;EH BILDU;EH BILDU;VOX;VOX;VOX;EB-AZ;EB-AZ;EB-AZ;PACMA;PACMA;PACMA;PODEMOS-AHAL DUGU - ALIANZA VERDE;PODEMOS-AHAL DUGU - ALIANZA VERDE;PODEMOS-AHAL DUGU - ALIANZA VERDE;IZAN;IZAN;IZAN;SUMAR;SUMAR;SUMAR
LH;Udalerria;Udalerriaren kod.;Hauteskunde-oharra;Oharra;Errolda;Botoak;Baliogabeak;Baliodunak;Zuriak;Botoak hautagaitzei;Abstentzioa;B. Hautagaitzari;%B. Hautagaitzari;%B. Baliodunak;B. Hautagaitzari;%B. Hautagaitzari;%B. Baliodunak;B. Hautagaitzari;%B. Hautagaitzari;%B. Baliodunak;B. Hautagaitzari;%B. Hautagaitzari;%B. Baliodunak;B. Hautagaitzari;%B. Hautagaitzari;%B. Baliodunak;B. Hautagaitzari;%B. Hautagaitzari;%B. Baliodunak;B. Hautagaitzari;%B. Hautagaitzari;%B. Baliodunak;B. Hautagaitzari;%B. Hautagaitzari;%B. Baliodunak;B. Hautagaitzari;%B. Hautagaitzari;%B. Baliodunak;B. Hautagaitzari;%B. Hautagaitzari;%B. Baliodunak;B. Hautagaitzari;%B. Hautagaitzari;%B. Baliodunak;B. Hautagaitzari;%B. Hautagaitzari;%B. Baliodunak;B. Hautagaitzari;%B. Hautagaitzari;%B. Baliodunak;B. Hautagaitzari;%B. Hautagaitzari;%B. Baliodunak
Araba;IRURAIZ-GAUNA;	027;;;467;271;6;265;4;261;196;86;32.95;32.45;24;9.2;9.06;;;;;;;17;6.51;6.42;1;0.38;0.38;1;0.38;0.38;111;42.53;41.89;5;1.92;1.89;0;0.0;0.0;1;0.38;0.38;8;3.07;3.02;;;;7;2.68;2.64
Araba;KRIPAN;	019;;;153;114;1;113;1;112;39;76;67.86;67.26;10;8.93;8.85;;;;;;;1;0.89;0.88;0;0.0;0.0;0;0.0;0.0;21;18.75;18.58;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2;1.79;1.77;;;;2;1.79;1.77
Araba;KUARTANGO;	020;;;332;228;2;226;;226;104;75;33.19;33.19;18;7.96;7.96;;;;;;;6;2.65;2.65;0;0.0;0.0;0;0.0;0.0;111;49.12;49.12;6;2.65;2.65;2;0.88;0.88;2;0.88;0.88;2;0.88;0.88;;;;4;1.77;1.77
Araba;LABASTIDA/BASTIDA;	028;;;1150;703;11;692;5;687;447;148;21.54;21.39;166;24.16;23.99;;;;;;;96;13.97;13.87;1;0.15;0.14;0;0.0;0.0;220;32.02;31.79;22;3.2;3.18;1;0.15;0.14;1;0.15;0.14;18;2.62;2.6;;;;14;2.04;2.02
Araba;LAGRÁN;	030;;;148;103;;103;;103;45;34;33.01;33.01;21;20.39;20.39;;;;;;;3;2.91;2.91;0;0.0;0.0;0;0.0;0.0;35;33.98;33.98;2;1.94;1.94;1;0.97;0.97;1;0.97;0.97;1;0.97;0.97;;;;5;4.85;4.85
Araba;LAGUARDIA;	031;;;1117;826;14;812;6;806;291;243;30.15;29.93;248;30.77;30.54;;;;;;;58;7.2;7.14;0;0.0;0.0;0;0.0;0.0;216;26.8;26.6;26;3.23;3.2;1;0.12;0.12;2;0.25;0.25;7;0.87;0.86;;;;5;0.62;0.62
Araba;LANCIEGO/LANTZIEGO;	032;;;485;323;8;315;;315;162;131;41.59;41.59;41;13.02;13.02;;;;;;;57;18.1;18.1;0;0.0;0.0;0;0.0;0.0;78;24.76;24.76;3;0.95;0.95;1;0.32;0.32;1;0.32;0.32;2;0.63;0.63;;;;1;0.32;0.32
Araba;LANTARÓN;	902;;;764;420;4;416;1;415;344;139;33.49;33.41;89;21.45;21.39;;;;;;;46;11.08;11.06;0;0.0;0.0;4;0.96;0.96;105;25.3;25.24;10;2.41;2.4;1;0.24;0.24;2;0.48;0.48;6;1.45;1.44;;;;13;3.13;3.12
Araba;LAPUEBLA DE LABARCA;	033;;;635;445;6;439;7;432;190;216;50.0;49.2;64;14.81;14.58;;;;;;;39;9.03;8.88;1;0.23;0.23;0;0.0;0.0;88;20.37;20.05;12;2.78;2.73;3;0.69;0.68;3;0.69;0.68;1;0.23;0.23;;;;5;1.16;1.14
Araba;LAUDIO/LLODIO;	036;;;14417;9325;102;9223;90;9133;5092;3327;36.43;36.07;571;6.25;6.19;;;;;;;1112;12.18;12.06;10;0.11;0.11;10;0.11;0.11;3327;36.43;36.07;217;2.38;2.35;29;0.32;0.31;59;0.65;0.64;194;2.12;2.1;;;;277;3.03;3.0
Araba;LEGUTIO;	058;;;1494;852;7;845;9;836;642;223;26.67;26.39;49;5.86;5.8;;;;;;;71;8.49;8.4;0;0.0;0.0;2;0.24;0.24;429;51.32;50.77;16;1.91;1.89;0;0.0;0.0;1;0.12;0.12;25;2.99;2.96;;;;20;2.39;2.37
Araba;LEZA;	034;;;153;107;1;106;;106;46;38;35.85;35.85;5;4.72;4.72;;;;;;;19;17.92;17.92;0;0.0;0.0;0;0.0;0.0;38;35.85;35.85;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;3;2.83;2.83;;;;3;2.83;2.83
Araba;MOREDA DE ÁLAVA/MOREDA ARABA;	039;;;185;129;;129;1;128;56;43;33.59;33.33;18;14.06;13.95;;;;;;;22;17.19;17.05;0;0.0;0.0;0;0.0;0.0;40;31.25;31.01;2;1.56;1.55;0;0.0;0.0;0;0.0;0.0;2;1.56;1.55;;;;1;0.78;0.78
Araba;MUNICIPIO CERA ARABA;	999;;;8532;;;;;;8532;0;0.0;0.0;0;0.0;0.0;;;;;;;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;;;;0;0.0;0.0
Araba;NAVARIDAS;	041;;;148;93;;93;2;91;55;42;46.15;45.16;29;31.87;31.18;;;;;;;3;3.3;3.23;0;0.0;0.0;0;0.0;0.0;9;9.89;9.68;3;3.3;3.23;1;1.1;1.08;0;0.0;0.0;1;1.1;1.08;;;;3;3.3;3.23
Araba;OKONDO;	042;;;937;677;4;673;13;660;260;347;52.58;51.56;20;3.03;2.97;;;;;;;14;2.12;2.08;2;0.3;0.3;3;0.45;0.45;248;37.58;36.85;3;0.45;0.45;2;0.3;0.3;1;0.15;0.15;6;0.91;0.89;;;;14;2.12;2.08
Araba;OYÓN-OION;	043;;;2420;1322;21;1301;12;1289;1098;326;25.29;25.06;211;16.37;16.22;;;;;;;203;15.75;15.6;1;0.08;0.08;0;0.0;0.0;408;31.65;31.36;50;3.88;3.84;5;0.39;0.38;6;0.47;0.46;41;3.18;3.15;;;;38;2.95;2.92
Araba;PEÑACERRADA-URIZAHARRA;	044;;;261;167;2;165;2;163;94;41;25.15;24.85;17;10.43;10.3;;;;;;;23;14.11;13.94;0;0.0;0.0;0;0.0;0.0;64;39.26;38.79;5;3.07;3.03;1;0.61;0.61;1;0.61;0.61;8;4.91;4.85;;;;3;1.84;1.82
Araba;RIBERA BAJA/ERRIBERABEITIA;	047;;;1070;597;8;589;4;585;473;190;32.48;32.26;147;25.13;24.96;;;;;;;61;10.43;10.36;0;0.0;0.0;0;0.0;0.0;106;18.12;18.0;35;5.98;5.94;1;0.17;0.17;4;0.68;0.68;16;2.74;2.72;;;;25;4.27;4.24
Araba;SAMANIEGO;	052;;;212;169;1;168;;168;43;67;39.88;39.88;5;2.98;2.98;;;;;;;25;14.88;14.88;0;0.0;0.0;0;0.0;0.0;66;39.29;39.29;1;0.6;0.6;0;0.0;0.0;0;0.0;0.0;1;0.6;0.6;;;;3;1.79;1.79
Araba;SAN MILLÁN/DONEMILIAGA;	053;;;599;376;4;372;7;365;223;118;32.33;31.72;25;6.85;6.72;;;;;;;8;2.19;2.15;1;0.27;0.27;1;0.27;0.27;186;50.96;50.0;5;1.37;1.34;0;0.0;0.0;3;0.82;0.81;12;3.29;3.23;;;;6;1.64;1.61
Araba;URKABUSTAIZ;	054;;;1065;718;8;710;5;705;347;179;25.39;25.21;34;4.82;4.79;;;;;;;44;6.24;6.2;0;0.0;0.0;2;0.28;0.28;400;56.74;56.34;7;0.99;0.99;0;0.0;0.0;0;0.0;0.0;11;1.56;1.55;;;;28;3.97;3.94
Araba;VALDEGOVÍA/GAUBEA;	055;;;903;547;4;543;11;532;356;210;39.47;38.67;70;13.16;12.89;;;;;;;47;8.83;8.66;0;0.0;0.0;0;0.0;0.0;166;31.2;30.57;15;2.82;2.76;2;0.38;0.37;1;0.19;0.18;9;1.69;1.66;;;;12;2.26;2.21
Araba;VILLABUENA DE ÁLAVA/ESKUERNAGA;	057;;;230;181;1;180;2;178;49;71;39.89;39.44;12;6.74;6.67;;;;;;;10;5.62;5.56;0;0.0;0.0;0;0.0;0.0;75;42.13;41.67;6;3.37;3.33;2;1.12;1.11;0;0.0;0.0;0;0.0;0.0;;;;2;1.12;1.11
Araba;VITORIA-GASTEIZ;	059;;;190280;114755;1133;113622;955;112667;75525;27444;24.36;24.15;20703;18.38;18.22;;;;;;;20831;18.49;18.33;254;0.23;0.22;142;0.13;0.12;29959;26.59;26.37;4610;4.09;4.06;564;0.5;0.5;762;0.68;0.67;2831;2.51;2.49;;;;4567;4.05;4.02
Araba;YÉCORA/IEKORA;	060;;;202;145;3;142;1;141;57;70;49.65;49.3;34;24.11;23.94;;;;;;;9;6.38;6.34;0;0.0;0.0;0;0.0;0.0;22;15.6;15.49;2;1.42;1.41;0;0.0;0.0;0;0.0;0.0;1;0.71;0.7;;;;3;2.13;2.11
Araba;ZALDUONDO;	061;;;171;146;;146;3;143;25;44;30.77;30.14;2;1.4;1.37;;;;;;;8;5.59;5.48;2;1.4;1.37;0;0.0;0.0;75;52.45;51.37;1;0.7;0.68;1;0.7;0.68;3;2.1;2.05;3;2.1;2.05;;;;4;2.8;2.74
Araba;ZAMBRANA;	062;;;357;184;2;182;2;180;173;42;23.33;23.08;42;23.33;23.08;;;;;;;28;15.56;15.38;0;0.0;0.0;0;0.0;0.0;41;22.78;22.53;13;7.22;7.14;1;0.56;0.55;3;1.67;1.65;3;1.67;1.65;;;;7;3.89;3.85
Araba;ZIGOITIA;	018;;;1477;915;11;904;10;894;562;239;26.73;26.44;101;11.3;11.17;;;;;;;68;7.61;7.52;0;0.0;0.0;0;0.0;0.0;389;43.51;43.03;28;3.13;3.1;4;0.45;0.44;7;0.78;0.77;30;3.36;3.32;;;;28;3.13;3.1
Araba;ZUIA;	063;;;1999;1312;8;1304;9;1295;687;439;33.9;33.67;114;8.8;8.74;;;;;;;115;8.88;8.82;4;0.31;0.31;0;0.0;0.0;512;39.54;39.26;39;3.01;2.99;3;0.23;0.23;5;0.39;0.38;25;1.93;1.92;;;;39;3.01;2.99
Bizkaia;ABADIÑO;	001;;;5955;3723;31;3692;22;3670;2232;1272;34.66;34.45;178;4.85;4.82;4;0.11;0.11;1;0.03;0.03;445;12.13;12.05;2;0.05;0.05;;;;1505;41.01;40.76;58;1.58;1.57;5;0.14;0.14;16;0.44;0.43;97;2.64;2.63;9;0.25;0.24;78;2.13;2.11
Bizkaia;ABANTO Y CIÉRVANA-ABANTO ZIERBENA;	002;;;7793;4835;68;4767;57;4710;2958;1782;37.83;37.38;153;3.25;3.21;4;0.08;0.08;2;0.04;0.04;749;15.9;15.71;5;0.11;0.1;;;;1628;34.56;34.15;72;1.53;1.51;12;0.25;0.25;22;0.47;0.46;114;2.42;2.39;7;0.15;0.15;160;3.4;3.36
Bizkaia;AJANGIZ;	911;;;394;287;2;285;2;283;107;75;26.5;26.32;1;0.35;0.35;0;0.0;0.0;1;0.35;0.35;1;0.35;0.35;0;0.0;0.0;;;;199;70.32;69.82;0;0.0;0.0;0;0.0;0.0;2;0.71;0.7;2;0.71;0.7;0;0.0;0.0;2;0.71;0.7
Bizkaia;ALONSOTEGI;	912;;;2360;1609;17;1592;25;1567;751;634;40.46;39.82;47;3.0;2.95;0;0.0;0.0;1;0.06;0.06;131;8.36;8.23;2;0.13;0.13;;;;650;41.48;40.83;32;2.04;2.01;1;0.06;0.06;3;0.19;0.19;30;1.91;1.88;0;0.0;0.0;36;2.3;2.26
Bizkaia;AMOREBIETA-ETXANO;	003;;;14672;9936;63;9873;71;9802;4736;4011;40.92;40.63;283;2.89;2.87;9;0.09;0.09;10;0.1;0.1;926;9.45;9.38;10;0.1;0.1;;;;3918;39.97;39.68;95;0.97;0.96;19;0.19;0.19;56;0.57;0.57;214;2.18;2.17;15;0.15;0.15;236;2.41;2.39
Bizkaia;AMOROTO;	004;;;327;228;;228;1;227;99;84;37.0;36.84;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.44;0.44;0;0.0;0.0;;;;140;61.67;61.4;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2;0.88;0.88
Bizkaia;ARAKALDO;	005;;;123;73;1;72;;72;50;29;40.28;40.28;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;5;6.94;6.94;0;0.0;0.0;;;;30;41.67;41.67;3;4.17;4.17;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;5;6.94;6.94
Bizkaia;ARANTZAZU;	006;;;301;241;2;239;4;235;60;68;28.94;28.45;2;0.85;0.84;0;0.0;0.0;0;0.0;0.0;7;2.98;2.93;0;0.0;0.0;;;;148;62.98;61.92;0;0.0;0.0;0;0.0;0.0;1;0.43;0.42;5;2.13;2.09;0;0.0;0.0;4;1.7;1.67
Bizkaia;AREATZA;	093;;;891;669;5;664;3;661;222;248;37.52;37.35;23;3.48;3.46;0;0.0;0.0;1;0.15;0.15;22;3.33;3.31;1;0.15;0.15;;;;342;51.74;51.51;7;1.06;1.05;0;0.0;0.0;1;0.15;0.15;3;0.45;0.45;3;0.45;0.45;10;1.51;1.51
Bizkaia;ARRANKUDIAGA;	009;;;792;592;3;589;11;578;200;231;39.97;39.22;7;1.21;1.19;0;0.0;0.0;0;0.0;0.0;11;1.9;1.87;0;0.0;0.0;;;;308;53.29;52.29;3;0.52;0.51;0;0.0;0.0;2;0.35;0.34;7;1.21;1.19;2;0.35;0.34;7;1.21;1.19
Bizkaia;ARRATZU;	914;;;337;272;;272;1;271;65;136;50.18;50.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;3;1.11;1.1;0;0.0;0.0;;;;126;46.49;46.32;1;0.37;0.37;0;0.0;0.0;0;0.0;0.0;1;0.37;0.37;0;0.0;0.0;4;1.48;1.47
Bizkaia;ARRIETA;	010;;;483;342;1;341;3;338;141;157;46.45;46.04;2;0.59;0.59;0;0.0;0.0;0;0.0;0.0;8;2.37;2.35;0;0.0;0.0;;;;153;45.27;44.87;2;0.59;0.59;2;0.59;0.59;1;0.3;0.29;6;1.78;1.76;0;0.0;0.0;7;2.07;2.05
Bizkaia;ARRIGORRIAGA;	011;;;9516;6102;53;6049;71;5978;3414;2388;39.95;39.48;266;4.45;4.4;15;0.25;0.25;4;0.07;0.07;742;12.41;12.27;12;0.2;0.2;;;;2014;33.69;33.29;102;1.71;1.69;14;0.23;0.23;31;0.52;0.51;135;2.26;2.23;7;0.12;0.12;248;4.15;4.1
Bizkaia;ARTEA;	023;;;587;457;9;448;1;447;130;200;44.74;44.64;8;1.79;1.79;0;0.0;0.0;0;0.0;0.0;5;1.12;1.12;1;0.22;0.22;;;;216;48.32;48.21;2;0.45;0.45;2;0.45;0.45;1;0.22;0.22;7;1.57;1.56;0;0.0;0.0;5;1.12;1.12
Bizkaia;ARTZENTALES;	008;;;627;415;4;411;7;404;212;192;47.52;46.72;10;2.48;2.43;0;0.0;0.0;0;0.0;0.0;13;3.22;3.16;0;0.0;0.0;;;;140;34.65;34.06;5;1.24;1.22;2;0.5;0.49;3;0.74;0.73;16;3.96;3.89;11;2.72;2.68;12;2.97;2.92
Bizkaia;ATXONDO;	091;;;1091;711;8;703;9;694;380;268;38.62;38.12;15;2.16;2.13;0;0.0;0.0;0;0.0;0.0;43;6.2;6.12;0;0.0;0.0;;;;355;51.15;50.5;1;0.14;0.14;0;0.0;0.0;1;0.14;0.14;3;0.43;0.43;0;0.0;0.0;8;1.15;1.14
Bizkaia;AULESTI;	070;;;517;346;;346;2;344;171;94;27.33;27.17;5;1.45;1.45;0;0.0;0.0;0;0.0;0.0;2;0.58;0.58;0;0.0;0.0;;;;223;64.83;64.45;0;0.0;0.0;1;0.29;0.29;0;0.0;0.0;1;0.29;0.29;17;4.94;4.91;1;0.29;0.29
Bizkaia;BAKIO;	012;;;2236;1629;9;1620;18;1602;607;709;44.26;43.77;36;2.25;2.22;0;0.0;0.0;0;0.0;0.0;46;2.87;2.84;4;0.25;0.25;;;;743;46.38;45.86;10;0.62;0.62;3;0.19;0.19;5;0.31;0.31;19;1.19;1.17;2;0.12;0.12;25;1.56;1.54
